txt,label
ท้องฟ้าจำลองวันนี้เปิดให้เข้าชมไหมคะ,3
รับสมัครครูแนะแนวไหมคะ,4
รับสมัครครูช่วงไหนบ้างคะ,4
เอกสารในการสมัครครูใช้อะไรบ้างคะ,4
ขอรายละเอียดการใช้สถานที่สำหรับบุคคลภายนอกหน่อยค่ะ,3
รับครูผู้ฝึกสอนไหมครับ,4
รับสมัครครูต่างชาติไหมคะ,4
กิจกรรมครูแดร์จัดวันไหนคะ,3
ขอรายละเอียดการสมัครครูหน่อยค่ะ,4
กิจกรรมไหว้ครูจัดวันไหนคะ,3
รับสมัครครูปฐมวัยไหมคะ,4
รับสมัครครูปฐมวัยไหมครับ,4
รับสมัครครูวิทยาสาสตร์ไหมคะ,4
รับสมัครครูวิทยาสาสตร์ไหมครับ,4
รับสมัครครูคณิตศาสตร์ไหมคะ,4
รับสมัครครูคณิตศาสตร์ไหมครับ,4
รับสมัครครูภาษาไทยไหมคะ,4
รับสมัครครูภาษาไทยไหมครับ,4
รับสมัครครูภาษาอังกฤษไหมคะ,4
รับสมัครครูภาษาอังกฤษไหมครับ,4
รับสมัครครูสังคมศึกษาไหมคะ,4
รับสมัครครูรูสังคมศึกษาไหมครับ,4
รับสมัครครูฟิสิกส์ไหมคะ,4
รับสมัครครูฟิสิกส์ไหมครับ,4
รับสมัครครูชีวะไหมคะ,4
รับสมัครครูฟิสิกส์ไหมครับ,4
ปพ. 1 ขอได้ทีไหนคะ,1
รับสมัครนักศึกษาวิชาทหารช่วงไหนครับ,3
รับสมัคร รด.ถึงวันไหนครับ,3
สมัคร รด.ต้องติดต่อที่ไหนครับ,3
อยากเรียน รด.ต้องสมัครกับ อ.คนไหนครับ,3
เรียน รด.ต้องเตรียมตัวยังไงบ้างครับ,3
เรียน รด.วันไหนบ้างครับ,3
ไปเขาชนไก่วันไหนครับ,3
ปี 1 ไปเขาชนไก่ไหมครับ,3
ปี 2 ไปเขาชนไก่ไหมครับ,3
ปี 3 ไปเขาชนไก่ไหมครับ,3
ปี 3 ไปเขาชนไก่กี่วันครับครับ,3
จะมีการคัดเลือกนักศึกษาวิชาทหาร ช่วงเดือนไหนครับ,3
ฝึกภาคสนามของ รด.ปี 3 ต้องฝึกอย่างน้อยกี่วันครับ,3
ฝึก รด.วันแรกต้องเตรียมตัวเตรียมใจ อะไรเป็นพิเศษมั้ย,3
 รด. ต้องตัดผมทรงอะไรคับ,3
รด.ปี1 ปฐมนิเทศ จะมีตอนสัปดาห์แรกใช่ไหมครับ,3
รด.ต้องตัดรองทรงสูงเท่านั้นหรอคับ,3
สมัคร รด.ต้องอายุไม่เกิน 22 ปีบริบูรณ์ใช่ไหมครับ,3
BMI ของ รด.ชายต้องเท่าไหร่ครับ,3
รด.ชายต้อง ลุกนั่ง 34 ครั้ง ใน 2 นาที ดันพื้น 22 ครั้ง ใน 2 นาที วิ่ง 800 เมตร ใน 3 นาที 15 วินาที ใช่ไหมครับ,3
หลักฐานการสมัคร นศท.ชั้นปีที่ 1 มีอะไรบ้างครับ,3
สําเนา สด. 9 ต้องใช้กี่ใบครับ ทำไม รด.ชายกับหยิงไม่เหมือนกันครับ,3
ทําบัตรประจําตัว รด.เท่าไหร่ครับผมจะได้บอกแม่ไว้ก่อนอ่ะครับ,3
การทดสอบร่างกายหญิง ต้องทำกี่นาทีค่ะ,3
เด็กผู้หญิงกายแต่กายของป4เชุดลูกเสือ,3
ขอระเบียบชุดนร ชุออื่น.ผช.มัธยม Ep1 ด้วยคะ,3
"พอจะมี check list สำหรับใบสั่งซื้อชุดนักเรียนไหมคะ จะได้ซื้อให้ครบ เพื่อให้ถูกต้องตามระเบียบของรร. 
พอดีน้องเพิ่งเข้าเรียน ป.1 EP ค่ะ หรือหาข้อมูลได้จากที่ไหน รบกวนแนะนำด้วยนะคะ ขอบคุณค่ะ",3
"ชุดพละม1ไม่ต้องปักชื่อใช่ไหมค่ะ
",3
นักเรียน​ป.2 ผู้หญิง​ถ้าจะตัดผม​ ต้องสั้นประมาทไหนคะ​,3
สอบถามค่ะ เด็ก ผญ.ป.1 ใส่รองเท้าพละ แบบตีนตุ๊กแก หรือ แบบผูกเชือก คะ,3
ขอตัวอย่างชุดชุดเนตรนารีหน่อยครับ,3
รบกวนสอบถาม ระเบียบการปักเสื้อ ชั้นอนุบาลทีค่ะ ในลิงค์ไม่มีของอนุบาลค่ะ ขอบคุณค่ะ,3
สอบถาม นักเรียน ป.1 เข้าใหม่ ซื้อชุดนักเรียนกับแบบเรียน วันไหนค่ะ,3
ขอตัวอย่างการปักชุดนอนหน่อยค่ะ,3
ขอตัวอย่างการแต่งการชั้นอนุบาลหน่อยค่ะ,3
ขอตัวอย่างการการแต่งการชั้น ป.1 หน่อยค่ะ,3
ขอตัวอย่างการการแต่งการชั้น ป.2 หน่อยค่ะ,3
ขอตัวอย่างการการแต่งการชั้น ป.3 หน่อยค่ะ,3
ขอระเบียบชุดลูกเสือ นาตรนารีหน่อยค่ะ,3
ขอตัวอย่างชุุดพละหน่อยค่ะ,3
ขอตัวอย่างการการแต่งการชั้น ม.1 หน่อยครับ,3
ขอตัวอย่างการแต่งการชั้น ม.2 หน่อยครับ,3
ขอตัวอย่างการการแต่งการชั้น ม.3 หน่อยครับ,3
ขอตัวอย่างการการแต่งการชั้น ม.4 หน่อยครับ,3
ขอตัวอย่างการการแต่งการชั้น ม.5 หน่อยครับ,3
ขอตัวอย่างการการแต่งการชั้น ม.6 หน่อยครับ,3
ป.4 ชุดเนตรนารี ปักที่โรงเรียน แต่สีชื่อเป็นสีดำเป็นอะไรมั้ยคะ,3
"ม.1ชุดเนรนารีต้องเอาชื่อออกไหมค่ะ
",3
ถุงเท้าแบบ ขาวพื้นเทา ป.2 ใส่ได้ไหมครับ,3
ป. เข็มขัดลูกเสือใช้เข็มขัดนักเรียนหรอค่ะ เพราะตอนซื้อชุดลูกเสือไม่มีมาให้ค่ะ,3
เสื้อมัธยม 1 ปักชื่อไปแล้วผิดระเบียบมั้ยครับ,3
แอพตัวใหม่ของโรงเรียนลงทะเบียนแล้วแต่เข้าระบบไม่ได้ครับ,5
แอพใหม่ของ รร.ความเกี่ยวข้องผิดค่ะ จะแก้ยังไงคะ,5
มีข้อมูลในระบบแล้ว จะเพิ่มข้อมูลนักเรียนยังไงคะ,5
ระบบ Andriod ใช่ได้มั้ยคะ,5
ใช้ได้แล้วครับ แต่แอพระบบติดตามยานพาหนะ log inไม่ได้,5
เข้าระบบไม่ได้ค่ะ,5
ลงทะเบียนไม่ได้ค่ะ กรอกตัวเลขบัตรประชาชนไม่ได้ค่ะ,5
"ลงทะเบียนแล้วแต่เข้าระบบไม่ได้ค่ะ
",5
"ชื่อ-นามสกุล ผู้ปกครองผิดค่ะ จะแก้ไขยังไงค่ะ แก้แล้วบันทึกไม่ได้
",5
จะเพิ่มข้อมูลบุตรหานยังไงค่ะ,5
"ใช้แทน pss ใด้เลยใช่ไหมครับ
",5
app น่าจะมี bug นะครับ คือวันมาโรงเรีย เด็กขาดทุกวันเลย ,5
ใน app ขาดเรียนทุกวัน ชื่อนร.ก้อผิด รบกวนแก้ไขให้ด้วยค่ะ,5
"โหลดแอฟไม่ได้ค่ะ ระบบ ios ลบแอฟแล้วติดตั้งใหม่โหลดไม่ได้เลย
",5
CPW School Application เข้ายังไงคะ,5
Username ของแอพคืออันไหนครับ,5
login เข้าใช้งานไม่ได้คับ,5
ติดต่อศูนย์สารสนเทศได้ฝ่ายช่องทางบ้างคะ,5
android ดาวน์โหลได้ไหมคะ,5
ขอวิธีการดาวน์โหลดแอปพลิเคชั่น CPW School ทีค่ะ,5
แก้ไขข้อมูลได้ภายในแอปพลิเคชั่นได้เลยไหมคะ,5
ระบบ ios ใช้ไม่ได้ครับ,5
แล้วถ้าขึ้นแบบนี้ละค่ะ กดoK แล้วไม่ขึ้นอารัยเลยค่ะ,5
เข้าได้ค่ะ​ แต่ขาดชื่อลูก​ 1​ คน​ อยากให้ช่วยแก้ไขเพิ่มให้หน่อยค่ะ​ ,5
"ระบบ iosยังเข้าใช่งานไม่ได้เหรอค่ะ
",5
แอพเขาได้เมื่อไหร่แจ้งกลับด้วยนะค่ะ จะใช่แอฟเข้า-กลับโรงเรียนน้องค่ะ,5
"Log in จาก app ไม่ได้ และ Register ผ่านเว็บก็ไม่ได้ค่ะ
",5
"iOS เข้าไม่ได้ค่ะ
",5
เข้าไม่ได้ค่ะ ต้องทำไงคะ,5
ข้าไปดูแล้วมี เมนูรถตู้แต่ทำไม ดูไม่ได้อ่ะคะ,5
วันนี้ยังเข้าแอพไม่ได้ใช่ไหมคะ,5
ios ยังเข้าแอพไมได้ครับ,5
ลองเข้าไปดูขึ้นแบบนี้ตลอดเลยค่ะ,5
ลานจอดจะเสร็จทันเปิดเดือนก.ยไหมค๊ะ,2
"โหลดแล้ว ขึ้นข้อมูลว่า มีข้อมูลอยู่แล้วค่ะ
",5
"เลขประจำตัว คือเลขบัตรประชาชน หรือเปล่าครับส่วน password ให้ใส่ 12345678 ใช่ไหมครับ
ถ้าใช่ทั้งหมดลองทำดูแล้วเข้าไม่ได้ครับ",5
ข้อมูลนักเรียนขาดไป 1 คนค่ะ ขาดของชั้นประถมศึกษาค่ะ,5
แอพไม่ขึ้นข้อมูลนักเรียนค่ะ,5
ข้อมูลแอพของเด็กยังจะอยู่เหมือนเดิมใช่ไม๊คะ,5
แอพใช้ไม่ได้ค่ะมันขึ้นข้อมูลนักเรียนที่ท่านใส่ไม่ตรงกับระบบแต่แม่ใส่ตรงทุกอย่างน่ะค่ะ,5
"ระบบ เดิม ยก เลิก ? คะ PS. อะคะ
",5
ใช้แอพไม่ได้เครับ มันขึ้นข้อมูลนักเรียนที่ท่านใส่ไม่ตรงกับระบบใส่ครบตรงทุกอย่างแล้วอ่ะครับ,5
"โหลดมาแร้วไม่เหนเข้าได้เลย ทำตามขั้นตอนที่แจ้งไว้อ่ะ บันทึกข้อมูลของผู้ปกครองไว้ผิดหรือป่าวค่ะ 
ตรวจสอบความถูกต้องด้วยน้าาาา จะให้ใช้ข้อมูลทั้งที",5
password เป็นเลขบัตรประจำตัวประชาชนนักเรียนหรอคะทำไมยังเข้าไม่ได้อ่ะคะ,5
ถ้า Tab เมนูการศึกษาต่อ ไม่ขึ้น ทำไงคะ,5
ชำระค่าเทอมแล้ว แต่ในระบบขึ้นค้างค้างชำระคืออะไรคะ,5
ชำระค่าธรรมเนียมแล้ว แต่ในระบบขึ้นค้างค้างชำระต้องทำยังไงคะ,5
มีช่องทางการติดต่อศูนย์พัฒนา รร.ดิจิทัลไหมคับ,5
ดูผลการเรียนผ่านระบบไม่ได้ค่ะ,5
ดูผลการเรียนผ่ได้ทางไหนคะ,5
ประกาศผลการเรียนผ่านช่องทางไหนคะ,5
ดุเกรดที่ ระบบ Register เลยใช่มั้ยคับ,5
ระบบ Register เพิ่มหน่วยกิตแต่ละวิชาให้หน่อยครับ จะเอาไปคำนวณเกรดเฉลี่ย,5
แอพ CPW Application ใช้ไม่ได้ค่ะ,5
แอพ CPW Application จะใช้ได้วันไหนคะ,5
เว็บ CPW ใช้ไม่ได้ค่ะ,5
เว็บ CPW  จะใช้ได้วันไหนคะ,5
ระบบโรงอาหาร ใช้ไม่ได้ค่ะ,5
ระบบโรงอาหาร จะใช้ได้วันไหนคะ,5
ระบบชำระเงินจะใช้ได้วันไหนคะ,5
ระบบชำระเงินจะใช้ได้วันไหนคับ,5
ระบบรถรับส่งเข้าไม่ได้เลยครับตอนนี้,5
ระบบรถรับส่งเข้าไม่ได้ค่ะ,5
ระบบรถรับส่งจะใช้ได้วันไหนคะ,5
วันนี้ี้ 31 แล้วแต่แอพ CPW Application ยังใช้ไม่ได้ค่ะ,5
ระบบรถรับส่งยังปิดปรับปรุงอยู่หรอคะนี้วันที่ 1 แล้วนะคะ,5
ระบบในการสมัครว่ายน้ำ ยังใช้ไม่ได้นะคะ รบกวนช่วยตรวจสอบให้ด้วยค่ะ,5
ระบบเติมเงินออนไลน์ใช้ไม่ได้อีกแล้วค่ะ,5
ระบบเติมเงินออนไลน์ใช้ไม่ได้ค่ะ,5
ระบบเติมเงินออนไลน์ยังใช้ไม่ได้ครับ,5
จะเข้าไปสมัครเรียนว่ายน้ำผ่าน ลิงค์ CPW Register เข้าไม่ได้ค่ะ,5
ลูกบอกว่าแตะบัตรซื้ออาหารไม่ได้เลยค่ะตอนนี้,5
ตู้เติมเงินอัตโนมัติใช้งานไม่ได้เลยค่ะครู,5
ระบบโรงอาหารไม่สามารถใช้งานได้ค่ะ,5
ระบบชำระเงินไม่สามารถใช้งานได้ค่ะ,5
ระบบเติมเงินออนไลน์ไม่สามารถใช้งานได้ค่ะ,5
ระบบเติมเงินออนไลน์ไม่สามารถใช้งานได้ค่ะ ใช้ได้โปรดรีบแจ้งทีค่ะ,5
"ตอนนี้ก็ยังไม่สามารถเข้าชำระค่าเรียนว่ายน้ำได้ค่ะ 24/07/23 11.45
",5
เรียนทักษะว่ายน้ำชำระไม่ได้ค่ะ,5
เติมเงินเข้าบัตรแล้วแต่ยอดยังไม่เข้าค่ะ,5
"น้องได้บัตร นร.ใหม่เมื่อวันศุกร์ แม่ตรวจในแอป น้องยังมีเงินเหลือในบัตร แต่เมื่อวาน น้องเอาบัตรใหม่ไป 
รร.ใช้ซื้ออะไรไม่ได้เลยค่ะ บอกไม่มียอดเงิน วันนี้ให้เอาบัตรเก่าไปใช้ ดูในแอปเหมือนตัดเงินใช้จ่ายได้ 
แล้วต่อไปจะเติมเงิน ยอดจะไปอยู่บัตรไหนกันแน่ค่ะ",5
เปลี่ยนบัตรใหม่ แต่เงินในบัตรเก่าไม่ถูกโอนไปด้วยค่ะ ถ้าแม่เติมให้ก็เข้าบัตรเก่าค่ะ,5
อายัดบัตรได้ทางไหนบ้างคะ,5
ลูกทำบัตรเติมเงินหายต้องทำไงคะ,5
ลงทะเบียนเรียนทักษะว่ายน้ำสามรถเลือกได้สัปดาห์ละครั้ง หรือ ลงได้มากกว่านั้นคะ,5
ติดตามรถรับ-ส่ง ดูตรงไหนคะ,5
ข่าวสารประสัมพันธ์ดูในแอพได้เลยใช่ไหมคะ,5
ภาพกิจกรรมดูในแอพได้เลยใช่ไหมคะ,5
เติมเงินเข้าบัตรนักเรียนสามรถทำผ่านแอพได้เลยใช่ไหมคะ,5
ชำระเงินค่าธรรมเนียมผ่านแอพได้เลยใช่ไหมคะ,5
ผ่านแอพได้เลยใช่ไหมคะผ่านแอพได้เลยใช่ไหมคะ,5
การเข้าเรียนสามรถดูผ่านแอพได้ด้วยไหมคะ,5
 CPW School Application เข้าไม่ได้ค่ะ,5
บัตรประจำตัวนักเรียนหายต้องทำยังำคะ,5
CPW School Application ระบบ ios เข้าไม่ได้ค่ะ,5
ระบบปฏิบัติการ Android เข้าได้ครับ,5
ระบบปฏิบัติการ Android ยังเข้าไม่ได้ครับ,5
ระบบ ios ใช้ไม่ได้ ,5
รถตู้เบอร์ 30 นิ่งเลยค่ะ,5
CPW School Application กด OK แล้วไม่ขึ้นอะไรเลยค่ะ,5
มัธยมใช้บัตรลงเวลาที่เครื่องใหม่หรอคะ,5
บัตรลงเวลาที่เครื่องใหม่เริ่มใช้ตอนเปิดเทอมเลยใช่ไหมคะ,5
ไม่สามารถ login เข้าใช่งานได้ค่ะต้องทำอย่างครับ,5
โทรหา รร.ไม่ติดเลยคะ,0
เข้าใช้งานไม่ได้เลยค่ะ งงกับ password ไม่ถูกต้อง พิมพ์กี่รอบก็เข้าไม่ได้,5
อยากทราบผลสอบOnetคะ,0
ประกาศผลสอบดูในแอปของโรงเรียนได้ด้วยน่าจะดีค่ะ,0
"ขอสอบถามครับ เขียนขอใบรับรองพร้อมผลสอบไว้แล้ว เพื่อส่งขอรับทุนของที่ทำงานต้องส่งภายในวันที่ 31 มีนาคม 
จะดำเนินการอย่างไรได้บ้างครับ",0
นัดรับผลสอบเลื่อนหรอคะ,0
"นักเรียนที่ จบ ม.3 ยังต้องมารับ ปพ.1 ในวันที่ 3 เมษายน หรือไม่คะ
",1
ประกาศห้องเมื่อไหร่คะ,5
แล้วม.6ไปรับใบประกาศและหนังสือรุ่นได้เมื่อไหร่คะ,0
ประกาศห้องเมื่อไหร่หรอครับ,5
ประถม 5 ขึ้นประถม 6 ต้องมารับผลการเรียนไหมครับ ในวันพรุ่งนี้ 31 มีนาคม 2563,0
ฟังผลสอบวันที่31ธันวาหรือเปลี่ยนวันคะ,0
"นักเรียนชั้นประถม.6รับผลการเรียนเมื่อไรค่ะ
",0
ทางโรงเรียนจะประกาศผลการเรียนนร.​ ผ่านแอพ​ cpw school ไหมคะ,5
ขึ้นป.4กำหนดการยังไงบ้างคะ,0
ส่งผลการเรียนปีการศึกษา 2562 ผ่านทาง internet ของทาง รร. ค่ะ,0
"จะทราบได้ไงคะว่าเปิดเทอมน้องอยู่ห้องไหนคะ
",5
"จะทราบได้อย่างไรว่าเด็กนักเรียนอยู่ห้องทับอะไรคะ
",5
เข้าเรียนออนไลน์ไม่ได้ค่ะ ขึ้นว่ากำลังโหลด หรือเข้าได้แป๊ปเดียวก็เด้งออกมา เป็นแบบนี้ 2 วันแล้ว,5
เข้ากลุ่ม line ห้องเรียนไม่ได้ค่ะ ต้องทำไงคะ,5
เข้ากลุ่มlineห้องเรียนไม่ได้คะ,5
ป. 5/5 เข้ากลุ่ม line ห้องเรียนไม่ได้นะครับ,5
เข้ากลุ่ม line ห้องเรียนไม่ได้เลยค่ะ,5
เข้ากลุ่ม line ห้องเรียนไม่ได้ค่ะ ป.5/1 ค่ะ,5
สแกนแล้วเข้ากลุ่ม line ห้องเรียนไม่ได้ค่ะ ป.4/8 ค่ะ,5
เข้าไลท์ไม่ได้ค่ะ 5/1,5
สแกนกลุ่ม line ห้องเรียนแล้วเข้าไม่ได้ค่ะ,5
เข้ากลุ่ม line ห้องเรียนไม่ได้ค่ะ ขึ้นว่าไม่มีกลุ่ม,5
เป็นไลน์กลุ่มสำหรับผู้ปกครอง หรือสำหรับนักเรียนคะ,5
เข้ากลุ่ม line ห้องเรียนไม่ได้เลยคะ,5
ผปค.ลืมรหัสเข้าแอพ ขอ ชปว.ต้องทำไงครับ,5
ยังเข้าไลน์กลุ่ม line ห้องเรียน ป.6/5 ไม่ได้เลยต้องทำไงคะ,5
ป.6/3เเสกนเเล้วเข้ากลุ่ม line ห้องเรียนไม่ได้คะ,5
ป6/6 เข้ากลุ่ม line ห้องเรียนไม่ได้ค่ะ,5
ป.5/5 สแกนกลุ่ม line ห้องเรียนแล้วเข้าไม่ได้นะคะ,5
เข้ากลุ่ม line ห้องเรียนไม่ได้ค่ะห้อง ป 5/4,5
scan เข้ากลุ่ม line ห้องเรียน แล้วผิดพลาด ป.4/9 ครับ,5
ป.5/4 เข้ากรุ๊ปกลุ่ม line ห้องเรียนไม่ได้ค่ะ,5
scan แล้วเข้ากลุ่ม line ห้องเรียนไม่ได้เลยค่ะ ป.4/9 ค่ะ,5
แสกนแล้วเข้ากลุ่ม line ห้องเรียนไม่ได้ครับ,5
เข้ากลุ่ม line ห้องเรียนไม่ได้นะคะ,5
ผู้ปกครองเข้ากลุ่ม line ห้องเรียนได้ไหมค่ะ,5
รหัสผ่านเป็นรหัสประจำตัวเด็กหรือเปล่าค่ะ,5
"ใส่เบอร์และรหัสผ่านแล้วเขาไม่ได้คะ
",5
"โหลดแล้ว ใส่เบอร์โทรคุณแม่แล้ว รหัสผ่านใส่แล้วแต่ก้อยังไม่ผ่านค่ะ หรือว่าเด็กอนุบาล1 
เข้าใหม่ยังไม่ได้ลงฐานข้อมูลค่ะ",5
เบอร์โทกับรหัสผ่าน คือให้ใส่งัยค่ะ มันขึ้นว่าผิด,5
น่าจะสามารถแก้ไขรึเพิ่มข้อมูลที่เป็นสาระสำคัญได้นะคะ,5
โหลดแอฟเรียบร้อยแล้วนะคะแต่ชื่อน้องผิดค่ะ สามารถแก้ไขได้ไหมค่ะ,5
จะตรวจสอบได้ยังงัยคะว่าน้องได้เรียนต่อที่นี่หรือป่าวเห็นว่าเด็กไม่มีรายชื่อให้รอเมษายน,0
สอบถามเรื่องจำหน่ายแบบเรียนของมัธยม 3 ค่ะ ว่าเป็นอาคารไหน เพราะในหมายกำหนดการไม่มีบอกค่ะ,0
รบกวนของวิธีโหลดแอพ ps หน่อยคะเนื่องจากโทรศัพท์เสียคะ,5
ลงรายชื่อว่าเด็กยุห้องไหนเมื่อไหร่ค่ะจะได้ไม่ต้องไปเบียดกันดู,5
ที่ App PS แจ้ง 31 เมษายน พิมพ์ผิดหรือเปล่าครับ,5
"วันนี้ล่มอีกแล้วนะคะ เติมเงินผ่านแอพไม่ได้ค่ะ
",5
เติมเงินผ่านแอพไม่ได้,5
รบกวนค่ะพรุ่งนี้เด็กๆมาเรียนปรับพื้นฐานใส่ชุดนักเรียนหรือไปรเวทค่ะ,0
"พรุ่งนี้เด็กต้องเตรียมอะไรไปบ้างคะ
",0
ถ้าไม่ลง summer ก็ไม่มีรายชื่อเรียนปรับพื้นฐานใช่หรือเปล่าค่ะ,0
ลงชื่อว่าเรียนตอนเดือนเมษายน กับคุณครูแล้วคะ แต่ไม่มีรายชื่อเรียน ป2 คะ,0
"เปิดเทอมยังอยู่ห้องเดิมกับตอนที่เรียนปรับพฐ.หรือเปล่าคะ
",0
เวลาทานข้าวมีอาหารให้ทานไหมคะ,0
อันเดียวกับที่ลงทะเบียนเรียน Summer ไว้มั้ยคะ,0
เรียนปรับพื้นฐาน ใส่ชุดนักเรียนโรงเรียนเดิมไปใช่มั้ยคะ หรือใส่ชุดอื่นได้,0
ระบบมีปัญหาหรือเปล่าคะเพราะเข้าไปกรอกข้อมูล 4 รอบแล้วค้างหน้าข้อมูลบิดาค่ะทั้งที่กรอกครบถ้วนนะคะ,5
เรียนออนไลน์รึคะ,0
กรอกข้อมูล บิดา ไม่ได้เลยนะคะ ค้างตลอดเลย เข้าออกหลายรอบแล้วค่ะ,5
"สอบถามค่ะ ดำเนินยื่นอัพโหลดเอกสาร และจ่ายเงิน พร้อมได้เอกสาร (ขั้นตอนพิมพ์ใบสมัครที่สรุปแล้วน่ะค่ะ ) 
เลขที่ใบสมัคร 00XX มาแล้ว แล้วต้องเซ็น สแกนส่งอะไรไปอีกไหมคะ",0
อนุบาล 1 ทำ 3รอบแล้วค่ะ ค้างตรงถัดไปของบิดาค่,5
กรอกใบสมัครและชำระค่าใบสมัครแล้ว..ต้องรอทางโรงเรียนติดต่อกลับมาใช่ไหมค่ะ,0
ใส่รูปแล้วปริ้นใบสมัครไม่มีรูปค่ะ,5
สวัสดีค่ะ สมัครป.1 ไปแล้ว แต่ไม่สามารถโอนเงินค่าสมัครได้ค่ะ ต้องทำอย่างไรคะ,5
รูปถ่ายต้องเป็นชุดนักเรียนหรือคะ เตรียมอนุบาลค่ะ,0
เปิดเฉพาะ สอบ ไม่มีจับฉลากแล้วใช่ไหม แล้ว เปิดประมาณ,0
โหลด QR code ไม่ได้ต้องทำยังไงครับ,5
ผลการเรียนเทอม1ประถม.6.จะประกาศเมื่อไรคะ,0
"ขอเรียนถามว่า ถ้าไม่มีรายชื่อตามประกาศครั้งนี้. หมายความว่า เด็กหมดโอกาสเรียนต่อ ม.1 ที่ รร.นี้แล้ว 
(จากที่ไปเขียนคำร้องเมื่อวันที่ 8-12 มีค.64)ใช่ไหมคะ",0
มอบตัวตัองให้นักเรียนไปด้วยหรือผปค.ไปคนเดียวได้คะ,0
ที่ประกาศรายชื่อรอบนี้ คือ รวมกับที่ไปยื่นคำร้องไว้ช่วงวันที่ 8-12มีนาคม2564ด้วยหรือเปล่าคะ,0
เห็นคุณครู บอกว่า เลื่อนการมอบตัวและประกาศชื่อนักเรียนรอบ2เป็นวันที่18มค.ใช่ไหมคะ รบกวนตอบตัวค่ะ,0
น่าจะสละสิทธิ์หลายคนเพราะรายชื่อรวมกับเด็กที่ไปสมัคร EP และ ESMP ใช่ไม๊คะ,0
ที่ไม่มีชื่อยังมีสิทธิ์ลุ้นมั๊ยคะ,0
เขียนคำร้องได้วันไหนคะ,0
โครงการห้องเรียนน้ำเพชรประกาศวันไหนคะ มอบตัววันไหน และเด็กที่ติดสำรองมีโอกาสไหมคะ,0
ขอสอบถามโครงการห้องน้ำเพชรที่บอกจะประกาศรายชื่อวันที่ 6 ไม่เห็นมีประกาศเรยค่ะ,0
อยากทราบว่า ประกาศรายชื่อทั้งหมด ลำดับเรียงจากคะแนนสูงใช่มะคะ,0
อยากทราบเหมือนกันครับว่ามีรายชื่อเด็กสำรองให้ดูบ้างไหมครับ,0
ไม่มีรายชื่อเด็กที่สำรองให้ดูบ้างเหรอคะ,0
กว่าจะมาเป็นครู เรียนหนักมั้ยครับ,0
เป็นครูมันดียังไง,0
โรงเรียนเล็กกับโรงเรียนใหญ่ แบบไหนน่าทำงานมากกว่ากันครับ,0
นักเรียนที่ดื้อและเกเรแต่เรียนเก่ง กับ ไม่ดื้อแต่สอนให้ผ่านแต่ละบทเรียนยากมาก ครูจะเลือก?,0
ที่ครูไม่ค่อยเข้าห้องเรียน ครูไปไหนครับ,0
ถ้านักเรียนถามครู แล้วครูตอบไม่ได้นี่ ครูจะทำไงต่อ,0
เค้าว่ากันว่าครูนี่จน? จริงเหรอครับ? ทำไมจนล่ะ?,0
"การประเมินโรงเรียนรายการไหนที่ครู ""ไม่ชอบ"" ที่สุด",0
ครูสอนกี่คาบต่อสัปดาห์,1
นักเรียนเรียนวันละ 8-9 คาบ ครูว่ามันเยอะหรือน้อยครับ?,1
ครูสั่งงานโดยถามครูคนอื่นที่สอนพวกผมก่อนได้มั้ย?,0
ทำไมครูต้องด่าตลอดเลย พูดดีๆไม่ได้?,0
ครูรู้สึกยังไงเวลานักเรียนเรียกครูว่า พ่อ/แม่ ?,0
ครูเรียกแทนตัวพวกเราว่ายังไงเวลาคุยกันในหมู่เพื่อนครูครับ?,0
ออกข้อสอบง่ายๆให้เด็กทำได้ไม่ติด 0 กับ ออกยากเพื่อวัดความรู้จริงๆแต่ 0 เพียบ?,0
"""ห้องเรียนในอุดมคติ"" ของครูคือแบบไหนครับ? เคยเจอบ้างมั้ย?",0
สอนนักเรียนระดับชั้นไหนง่ายสุด?,0
สอนนักเรียนระดับชั้นไหนยากสุด?,0
ยังอยากให้ไม้เรียวกลับมาฮิตมั้ยครับ?,0
ครูทำอาชีพเสริมได้มั้ยครับ? ถ้าได้ เช่น?,0
ครูที่โสดสนิทนี่ ไม่มีใครเอา หรือไม่เอาใคร,0
ผู้ปกครอง กับ ผอ. ครูเบื่ออะไรมากกว่ากัน?,0
ผอ. แบบไหนที่ครูชอบ?,0
ของที่ยึดไปเมื่อไหร่จะคืน?,3
ที่บอกว่าไปอบรมนู่นนี่ กลับมาแล้วได้ใช้จริงบ้างมั้ยครับ?,0
ครูหมวดไหนเฟรนด์ลี่ที่สุดครับ?,0
นักเรียนเดินหาห้องเรียน กับ นักเรียนนั่งประจำห้อง ?,0
สายการเรียนที่เหมาะที่สุดกับนักเรียนในระดับปานกลางในทัศนะของครู?,0
เกมส์ การ์ตูน ซีรี่ย์ เป็นปัญหาต่อการเรียนในสายตาของครูมั้ย?,0
ถ้านักเรียนมีปัญหาทางบ้านจนไม่ได้มาเรียน ครูจะช่วยแก้ปัญหายังไง?,0
พานไหว้ครูแบบไหนที่ครูชอบ?,0
เศร้ามั้ยครับเวลาที่เห็นนักเรียนจบออกไปทุกปีๆ,0
ระเบียบเรื่องเครื่องแต่งกายทุกวันนี้ดีหรือไม่?,0
ทรงผมไม่ถูกระเบียบมีผลต่อเรื่องการเรียนมั้ยครับ?,3
