,txt,label
1384,ป.4 ข้างนอกไม่ได้เปิดรับเลยใช่มั้ยคะ,2
1385,สอบถามคะ..สมัครเข้า ป.4 รบกวนขอลิ้งรายละเอียดได้มั้ยคะ,2
1386,สอบถามคะ..สมัครเข้า ป.4 รบกวนขอลิ้งรายละเอียดได้มั้ยคะ,2
1387,"สอบถามคะ..อยากย้ายลูกจากต่างจังหวัด สมัครเข้า ป.4 โรงเรียนเปิด
รับหรือเปล่าคะ",2
1388,"สอบถามคะ..อยากย้ายลูกจากต่างจังหวัด สมัครเข้า ป.4 โรงเรียนเปิด
รับหรือเปล่าคะ",2
1389,"สอบถามคะ..อยากย้ายลูกจากต่างจังหวัด สมัครเข้า ป.4 โรงเรียนเปิด
รับหรือเปล่าคะ",2
1390,"รบกวนสอบถามค่ะ ป. English program กับ Gifted English ต่างกัน
อย่างไรคะ",2
1391,"รบกวนสอบถามค่ะ ป. English program กับ Gifted English ต่างกัน
อย่างไรคะ",2
1392,สอบถามอนุบาล1รับกี่ขวบ และจะสมัครได้วันไหน,2
1393,สอบถามอนุบาล1รับกี่ขวบ และจะสมัครได้วันไหน,2
1394,สอบถามอนุบาล1รับกี่ขวบ และจะสมัครได้วันไหน,2
1395,ขอย้ายเข้าตอนป.3 ต้องทำยังไงบ้างครับ,2
1396,ขอย้ายเข้าตอนป.3 ต้องทำยังไงบ้างครับ,2
1397,ม1 ภาคปกติ (นักเรียนภายนอก) มีจัดสอบหรือเปล่าคะ,2
1398,ปิดรับสมัครนักเรียนเมื่อไหร่ครับ,2
1399,ราคาใบสมัครสสวทกับepกี่บาทคะ,2
1400,ราคาใบสมัครสสวทกับepกี่บาทคะ,2
1401,"ขอรายละเอียดเข้าศึกษาต่อ ชั้น ม.1 ภาคเรียนปกติ ของ นร.ภายนอก
ด้วยครับ (เห็นมีแต่โครงการEP ไม่มีภาคปกติ)",2
1402,โรงเรียนร ชปว. ไม่มี esmp เหรอค่ะ,2
1403,"สอบถามครับ​ นักเรียนภายนอก​จบป.6 จะเข้าชั้นมัธยมปีที่1​ มีเฉพาะ
ห้องEP เหรอครับ",2
1404,"สอบถามครับ​ นักเรียนภายนอก​จบป.6 จะเข้าชั้นมัธยมปีที่1​ มีเฉพาะ
ห้องEP เหรอครับ",2
1405,เด็ก ประถม ทานถึง ป ไหนครับถึงซื้อทานเอง,2
1406,รับสมัครเด็ก อ.2 เมื่อไหร่คะ,2
1407,สอบถามหน่อยค่ะ ทำไมยังไม่เห็นได้ข่าวประกาศของโครงการ ITP เลยคะ,2
1408,"น้องเกิดตุลา 63 ต้องสมัครปีไหนคะ ต้องโทรไปจองสิทธิ์ตั้งแต่เมื่อไหร่คะ 
ขอบคุณค่ะ",2
1409,"น้องเกิดตุลา 63 ต้องสมัครปีไหนคะ ต้องโทรไปจองสิทธิ์ตั้งแต่เมื่อไหร่คะ 
ขอบคุณค่ะ",2
1410,"สอบถามค่ะ ถ้าน้องเรียน อนุบาล 1 มาแล้ว จะเข้าอนุบาล 2 สามารถ
เข้าได้ไหมคะ",2
1411,"สอบถามค่ะ ถ้าน้องเรียน อนุบาล 1 มาแล้ว จะเข้าอนุบาล 2 สามารถ
เข้าได้ไหมคะ",2
1412,ศิษย์เก่าสามารถเข้าโรงเรียนได้ไหมคะ,2
1413,ขอสอบถามรายละเอียดการรับสมัครครูหน่อยครับ ,2
1414,ขอสอบถามรายละเอียดการรับสมัครครูหน่อยครับ ,2
1415,"ขออนุญาตสอบถามครับ เห็นลูกผมบอกว่าอาหารอิสลามเป็นเมนูเดียวกัน
กับอาหารทั่วไปเลยอะครับ มีการเปลี่ยนวัตถุดิบบ้างไหมครับ",2
1416,"ขออนุญาตสอบถามครับ เห็นลูกผมบอกว่าอาหารอิสลามเป็นเมนูเดียวกัน
กับอาหารทั่วไปเลยอะครับ มีการเปลี่ยนวัตถุดิบบ้างไหมครับ",2
1417,โอนคืนค่าเทอมตอนไหนคะ,2
1418,"ขออนุญาตสอบถามครับ เห็นลูกผมบอกว่าอาหารอิสลามเป็นเมนูเดียวกัน
กับอาหารทั่วไปเลยอะครับ มีการเปลี่ยนวัตถุดิบบ้างไหมครับ",2
1419,สวัสดีครับ ขอสอบถามหน่อยนะครับว่าวันเปิดเทอมคือวันที่เท่าไรหรอครับ,2
1420,สวัสดีครับ ขอสอบถามหน่อยนะครับว่าวันเปิดเทอมคือวันที่เท่าไรหรอครับ,2
1421,สวัสดีครับ ขอสอบถามหน่อยนะครับว่าวันเปิดเทอมคือวันที่เท่าไรหรอครับ,2
1422,สวัสดีครับ ขอสอบถามหน่อยนะครับว่าวันเปิดเทอมคือวันที่เท่าไรหรอครับ,2
1423,สวัสดีครับ ขอสอบถามหน่อยนะครับว่าวันเปิดเทอมคือวันที่เท่าไรหรอครับ,2
1424,"ขอสอบถามหน่อยนะคะ วันเปิดเทอมวันแรกจะต้องเตรียมอะไรไปในห้อง
เรียนบ้างหรอคะ",2
1425,"ขอสอบถามหน่อยนะคะ วันเปิดเทอมวันแรกจะต้องเตรียมอะไรไปในห้อง
เรียนบ้างหรอคะ",2
1426,"ขอสอบถามหน่อยนะคะ วันเปิดเทอมวันแรกจะต้องเตรียมอะไรไปในห้อง
เรียนบ้างหรอคะ",2
1427,"ขอสอบถามหน่อยนะคะ วันเปิดเทอมวันแรกจะต้องเตรียมอะไรไปในห้อง
เรียนบ้างหรอคะ",2
1428,"สวัสดีครับ ผมชื่อ ด.ช.ณัฐพงศ์ พงศ์เจริญ ผมทำบัตรนักเรียนหัก ต้องทำ
ยังไงดีครับ",2
1429,"สวัสดีครับ ผมชื่อ ด.ช.ณัฐพงศ์ พงศ์เจริญ ผมทำบัตรนักเรียนหัก ต้องทำ
ยังไงดีครับ",2
1430,"สวัสดีครับผมขอสอบถามหน่อยนะครับ วันแรกของการเปิดภาคเรียนนี่นัก
เรียนชายยังต้องตัดผมเกรียนมาเรียนอยู่อีกมั้ยครับ",2
1431,"เงิน 2,000 เข้าที่ไหนอย่างไรไม่ทราบเรื่องเลยครับ",2
1432,"สวัสดีครับผมขอสอบถามหน่อยนะครับ วันแรกของการเปิดภาคเรียนนี่นัก
เรียนชายยังต้องตัดผมเกรียนมาเรียนอยู่อีกมั้ยครับ",2
1433,"สวัสดีครับผมขอสอบถามหน่อยนะครับ วันแรกของการเปิดภาคเรียนนี่นัก
เรียนชายยังต้องตัดผมเกรียนมาเรียนอยู่อีกมั้ยครับ",2
1434,"สวัสดีครับผมขอสอบถามหน่อยนะครับ วันแรกของการเปิดภาคเรียนนี่นัก
เรียนชายยังต้องตัดผมเกรียนมาเรียนอยู่อีกมั้ยครับ",2
1435,ดิฉันขอสอบถามหน่อยนะคะ วันเปิดเทอมวันแรกร้านสหกรณ์เปิดมั้ยคะ?,2
1436,ดิฉันขอสอบถามหน่อยนะคะ วันเปิดเทอมวันแรกร้านสหกรณ์เปิดมั้ยคะ?,2
1437,ดิฉันขอสอบถามหน่อยนะคะ วันเปิดเทอมวันแรกร้านสหกรณ์เปิดมั้ยคะ?,2
1438,สามารถจ่ายค่าเทอมแบบออนไลน์ได้มั้ยครับ,2
1439,สามารถจ่ายค่าเทอมแบบออนไลน์ได้มั้ยครับ,2
1440,"ขอสอบถามหน่อยค่ะ ปักชื่อย่อของโรงเรียนนี้ต้องปักด้านซ้ายหรือด้าน
ขวาของเสื้อหรอคะ",2
1441,"ขอสอบถามหน่อยค่ะ ปักชื่อย่อของโรงเรียนนี้ต้องปักด้านซ้ายหรือด้าน
ขวาของเสื้อหรอคะ",2
1442,"ขอสอบถามหน่อยค่ะ ปักชื่อย่อของโรงเรียนนี้ต้องปักด้านซ้ายหรือด้าน
ขวาของเสื้อหรอคะ",2
1443,สวัสดีครับ ผมขอทำเรื่องผ่อนผันการจ่ายค่าเทอมได้ที่ไหนหรอครับ,2
1444,สวัสดีครับ ผมขอทำเรื่องผ่อนผันการจ่ายค่าเทอมได้ที่ไหนหรอครับ,2
1445,สวัสดีครับ ผมขอทำเรื่องผ่อนผันการจ่ายค่าเทอมได้ที่ไหนหรอครับ,2
1446,สวัสดีครับ ผมขอทำเรื่องผ่อนผันการจ่ายค่าเทอมได้ที่ไหนหรอครับ,2
1447,สวัสดีครับ ผมขอทำเรื่องผ่อนผันการจ่ายค่าเทอมได้ที่ไหนหรอครับ,2
1448,ขอสอบถามหน่อยครับ....,2
1449,"พอดีว่าลูกผมเขากลัวครูปกครองคนนึงอยู่น่ะครับ พอจะช่วยบอกครูคนนั้น
ให้ลดความดุลงจะได้มั้ยครับ",2
1450,"พอดีว่าลูกผมเขากลัวครูปกครองคนนึงอยู่น่ะครับ พอจะช่วยบอกครูคนนั้น
ให้ลดความดุลงจะได้มั้ยครับ",2
1451, สวัสดีค่ะ ไม่ทราบว่าทางโรงเรียนจะมีขายชุดนักเรียนวันไหนหรอคะ,2
1452, สวัสดีค่ะ ไม่ทราบว่าทางโรงเรียนจะมีขายชุดนักเรียนวันไหนหรอคะ,2
1453, สวัสดีค่ะ ไม่ทราบว่าทางโรงเรียนจะมีขายชุดนักเรียนวันไหนหรอคะ,2
1454, สวัสดีค่ะ ไม่ทราบว่าทางโรงเรียนจะมีขายชุดนักเรียนวันไหนหรอคะ,2
1455, สวัสดีค่ะ ไม่ทราบว่าทางโรงเรียนจะมีขายชุดนักเรียนวันไหนหรอคะ,2
1456,"ขอสอบถามเกี่ยวกับกิจกรรมประชุมผู้ปกครองในวันเปิดภาคเรียนหน่อย
นะคะ คือช่วงนี้พ่อแม่หนูไปต่างประเทศกันหมด เหลือแต่พี่ชายของหนู 
คือวันประชุมสามารถให้พี่ชายไปเป็นผู้ปกครองของหนูได้มั้ยคะ",2
1457,"ขอสอบถามเกี่ยวกับกิจกรรมประชุมผู้ปกครองในวันเปิดภาคเรียนหน่อย
นะคะ คือช่วงนี้พ่อแม่หนูไปต่างประเทศกันหมด เหลือแต่พี่ชายของหนู 
คือวันประชุมสามารถให้พี่ชายไปเป็นผู้ปกครองของหนูได้มั้ยคะ",2
1458,"ขอสอบถามเกี่ยวกับกิจกรรมประชุมผู้ปกครองในวันเปิดภาคเรียนหน่อย
นะคะ คือช่วงนี้พ่อแม่หนูไปต่างประเทศกันหมด เหลือแต่พี่ชายของหนู 
คือวันประชุมสามารถให้พี่ชายไปเป็นผู้ปกครองของหนูได้มั้ยคะ",2
1459,"ขอสอบถามเกี่ยวกับกิจกรรมประชุมผู้ปกครองในวันเปิดภาคเรียนหน่อย
นะคะ คือช่วงนี้พ่อแม่หนูไปต่างประเทศกันหมด เหลือแต่พี่ชายของหนู 
คือวันประชุมสามารถให้พี่ชายไปเป็นผู้ปกครองของหนูได้มั้ยคะ",2
1460,"ขอสอบถามเกี่ยวกับกิจกรรมประชุมผู้ปกครองในวันเปิดภาคเรียนหน่อย
นะคะ คือช่วงนี้พ่อแม่หนูไปต่างประเทศกันหมด เหลือแต่พี่ชายของหนู 
คือวันประชุมสามารถให้พี่ชายไปเป็นผู้ปกครองของหนูได้มั้ยคะ",2
1461,"สวัสดีงับ ผมขอสอบถามเกี่ยวกับการย้ายแผนการเรียนหน่อยงับว่าผมควร
จะทำยังไง",2
1462,"สวัสดีงับ ผมขอสอบถามเกี่ยวกับการย้ายแผนการเรียนหน่อยงับว่าผมควร
จะทำยังไง",2
1463,"สวัสดีงับ ผมขอสอบถามเกี่ยวกับการย้ายแผนการเรียนหน่อยงับว่าผมควร
จะทำยังไง",2
1464,"สวัสดีงับ ผมขอสอบถามเกี่ยวกับการย้ายแผนการเรียนหน่อยงับว่าผมควร
จะทำยังไง",2
1465,"สวัสดีครับ อยากทราบว่าผมจะทำขอทำเรื่องจ่ายค่าเทอมล่าช้าได้ยังไง
บ้างหรอครับ",2
1466,"สวัสดีครับ อยากทราบว่าผมจะทำขอทำเรื่องจ่ายค่าเทอมล่าช้าได้ยังไง
บ้างหรอครับ",2
1467,"สวัสดีครับ อยากทราบว่าผมจะทำขอทำเรื่องจ่ายค่าเทอมล่าช้าได้ยังไง
บ้างหรอครับ",2
1468,แล้วจะรู้ได้ยังไงว่าทางโรงเรียนได้รับเงินยอดที่โอนหรือยังอ่ะคะ,2
1469,"สวัสดีค่ะ พอดีช่วงอาทิตย์แรกของการเปิดเทอมหนูยังไม่สามารถมาเรียน
ได้เนื่องจากยังติดปัญหาของทางบ้านอยู่ พอจะมีใบลาออนไลน์ให้กรอก
มั้ยคะ?",2
1470,"สวัสดีค่ะ พอดีช่วงอาทิตย์แรกของการเปิดเทอมหนูยังไม่สามารถมาเรียน
ได้เนื่องจากยังติดปัญหาของทางบ้านอยู่ พอจะมีใบลาออนไลน์ให้กรอก
มั้ยคะ?",2
1471,"สวัสดีค่ะ พอดีช่วงอาทิตย์แรกของการเปิดเทอมหนูยังไม่สามารถมาเรียน
ได้เนื่องจากยังติดปัญหาของทางบ้านอยู่ พอจะมีใบลาออนไลน์ให้กรอก
มั้ยคะ?",2
1472,ขอสอบถามหน่อยค่ะ เสื้อพละจะมีมาขายในวันไหนหรอคะ,2
1473,ขอสอบถามหน่อยค่ะ เสื้อพละจะมีมาขายในวันไหนหรอคะ,2
1474,ขอสอบถามหน่อยค่ะ เสื้อพละจะมีมาขายในวันไหนหรอคะ,2
1475,ขอสอบถามหน่อยค่ะ เสื้อพละจะมีมาขายในวันไหนหรอคะ,2
1476,ขอสอบถามหน่อยค่ะ เสื้อพละจะมีมาขายในวันไหนหรอคะ,2
1477,"ครูคะ หนูขอสอบถามเกี่ยวกับการย้ายโรงเรียนหน่อยค่ะ คือหนูจะย้ายไป
เรียนที่ สกน หนูต้องเรื่องอะไรบื่นให้ที่โรงเรียนบ้างมั้ยคะ",2
1478,"ครูคะ หนูขอสอบถามเกี่ยวกับการย้ายโรงเรียนหน่อยค่ะ คือหนูจะย้ายไป
เรียนที่ สกน หนูต้องเรื่องอะไรบื่นให้ที่โรงเรียนบ้างมั้ยคะ",2
1479,"ครูคะ หนูขอสอบถามเกี่ยวกับการย้ายโรงเรียนหน่อยค่ะ คือหนูจะย้ายไป
เรียนที่ สกน หนูต้องเรื่องอะไรบื่นให้ที่โรงเรียนบ้างมั้ยคะ",2
1480,"ขอสอบถามหน่อยครับ สีกางเกงของโรงเรียนเขาเรียกว่าสีอะไรนะครับ 
พอดีจะซื้อไปให้หลานแต่ไม่แน่ใจว่าเรียกสีนี้ว่าอะไร",2
1481,"ขอสอบถามหน่อยครับ สีกางเกงของโรงเรียนเขาเรียกว่าสีอะไรนะครับ 
พอดีจะซื้อไปให้หลานแต่ไม่แน่ใจว่าเรียกสีนี้ว่าอะไร",2
1482,"ขอสอบถามหน่อยครับ สีกางเกงของโรงเรียนเขาเรียกว่าสีอะไรนะครับ 
พอดีจะซื้อไปให้หลานแต่ไม่แน่ใจว่าเรียกสีนี้ว่าอะไร",2
1483,สระว่ายน้ำเปิดให้บริการวันไหนหรอครับ,2
1484,สระว่ายน้ำเปิดให้บริการวันไหนหรอครับ,2
1485,สอบถามหน่อยค่ะ หลักสูตรภาษาอังกฤษ สอนโดยครูต่างชาติหรือเปล่าคะ,2
1486,สอบถามหน่อยค่ะ หลักสูตรภาษาอังกฤษ สอนโดยครูต่างชาติหรือเปล่าคะ,2
1487,สอบถามหน่อยค่ะ หลักสูตรภาษาอังกฤษ สอนโดยครูต่างชาติหรือเปล่าคะ,2
1488,สอบถามหน่อยค่ะ หลักสูตรภาษาอังกฤษ สอนโดยครูต่างชาติหรือเปล่าคะ,2
1489,ค่าเทอม ป.1 พอจะประมาณราคาให้หน่อยได้ไหมครับ,2
1490,ค่าเทอม ป.1 พอจะประมาณราคาให้หน่อยได้ไหมครับ,2
1491,ค่าเทอม ป.1 พอจะประมาณราคาให้หน่อยได้ไหมครับ,2
1492,จะเดินทางมาโรงเรียนชลประทานได้อย่างไร,2
1493,จะเดินทางมาโรงเรียนชลประทานได้อย่างไร,2
1494,ชุดลูกเสื้อที่ถูกระเบียบมันต้องเป็นสีกากีไม่ใช่เหรอครับ,2
1495,ชุดลูกเสื้อที่ถูกระเบียบมันต้องเป็นสีกากีไม่ใช่เหรอครับ,2
1496,ชุดลูกเสื้อที่ถูกระเบียบมันต้องเป็นสีกากีไม่ใช่เหรอครับ,2
1497,"ตอนนี้ที่สหกรณ์โรงเรียนมีขายไหมครับ หรือต้องไปซื้อจากข้างนอก 
พอดีวันที่ซื้อชุดนักเรียนไม่ได้ซื้อเอาไว้ครับ เเล้วราคาท่าไหร่ครับ",2
1498,"ตอนนี้ที่สหกรณ์โรงเรียนมีขายไหมครับ หรือต้องไปซื้อจากข้างนอก 
พอดีวันที่ซื้อชุดนักเรียนไม่ได้ซื้อเอาไว้ครับ เเล้วราคาท่าไหร่ครับ",2
1499,"ตอนนี้ที่สหกรณ์โรงเรียนมีขายไหมครับ หรือต้องไปซื้อจากข้างนอก 
พอดีวันที่ซื้อชุดนักเรียนไม่ได้ซื้อเอาไว้ครับ เเล้วราคาท่าไหร่ครับ",2
1500,"ขอสอบถามเพิ่มเติมเกี่ยวการสมัครครูแนะแนว พอดีเคยเป็นครูแนะแนวคะ 
มีใบประกอบ",2
1501,"ขอสอบถามเพิ่มเติมเกี่ยวการสมัครครูแนะแนว พอดีเคยเป็นครูแนะแนวคะ 
มีใบประกอบ",2
1502,แล้วจะรู้ได้ยังไงว่าทางโรงเรียนได้รับเงินยอดที่โอนหรือยังอ่ะคะ,2
1503,แล้วจะรู้ได้ยังไงว่าทางโรงเรียนได้รับเงินยอดที่โอนหรือยังอ่ะคะ,2
1504,ตรวจสุขภาพนักเรียนที่โรงพยาบาลหรือ โรงเรียนคะ,2
1505,"เช็ครายชื่อ ดญ.ชุติกาญจน์ จิวระ ชั้นม.2 สอบวิชาวิทยาศาสตร์ แต่ไม่พบ
รายชื่อน้องค่ะ ต้องทำอย่างไรค่ะ",2
1506,"เช็ครายชื่อ ดญ.ชุติกาญจน์ จิวระ ชั้นม.2 สอบวิชาวิทยาศาสตร์ แต่ไม่พบ
รายชื่อน้องค่ะ ต้องทำอย่างไรค่ะ",2
1507,สมัครสอบแต่ไม่มีรายชื่อ ต้องทำอย่างไรคะ,2
1508,สมัครสอบแต่ไม่มีรายชื่อ ต้องทำอย่างไรคะ,2
1509,ปิดปลายภาควันที่เท่าไรค่ะ,2
1510,ปิดปลายภาควันที่เท่าไรค่ะ,2
1511,ปิดปลายภาควันที่เท่าไรค่ะ,2
1512,ปิดปลายภาควันที่เท่าไรคับ,2
1513,ปิดปลายภาควันที่เท่าไรคับ,2
1514,ปิดปลายภาควันที่เท่าไรคับ,2
1515,ฝนตกหนัก นำรถเข้ารับเด็กในร.ร. ได้ไหม,2
1516,ฝนตกหนัก นำรถเข้ารับเด็กในร.ร. ได้ไหม,2
1517,ฝนตกหนัก นำรถเข้ารับเด็กในร.ร. ได้ไหม,2
1518,"สอบถามครับ ศิษย์เก่าสามารถเข้าไปภายในโรงเรียนได้มั้ยครับ
",2
1519,สอบถามครับ ศิษย์เก่าสามารถเข้าไปภายในโรงเรียนได้มั้ยครับ,2
1520,สอบถามครับ ศิษย์เก่าสามารถเข้าไปภายในโรงเรียนได้มั้ยครับ,2
1521,สอบถามครับ ศิษย์เก่าสามารถเข้าไปภายในโรงเรียนได้มั้ยครับ,2
1522,"ตารางเรียน จะแจกให้ใหม่ หรือ Download ได้วันไหนคะ
",2
1523,"ตารางเรียน จะแจกให้ใหม่ หรือ Download ได้วันไหนคะ
",2
1524,ป.6 ค่าเทอม ประมาณเท่าไรค่ะ,2
1525,ป.6 ค่าเทอม ประมาณเท่าไรค่ะ,2
1526,"จะมีการคืนค่าเทอมไหมคะ เหมือนจำได้ว่าเคยแจ้งไปในคอมเม้นว่าจะมี
การคืนค่าเทอมปลายเทอมนี้",2
1527,"จะมีการคืนค่าเทอมไหมคะ เหมือนจำได้ว่าเคยแจ้งไปในคอมเม้นว่าจะมี
การคืนค่าเทอมปลายเทอมนี้",2
1528,"รบกวนสอบถามค่ะ เข้าไปจ่ายที่โรงเรียนได้ไหมคะ เพราะต้องการใบเสร็จ
มาเบิกค่ะ",2
1529,"รบกวนสอบถามค่ะ เข้าไปจ่ายที่โรงเรียนได้ไหมคะ เพราะต้องการใบเสร็จ
มาเบิกค่ะ",2
1530,"รบกวนสอบถามค่ะ เข้าไปจ่ายที่โรงเรียนได้ไหมคะ เพราะต้องการใบเสร็จ
มาเบิกค่ะ",2
1531,"รบกวนสอบถามค่ะ เข้าไปจ่ายที่โรงเรียนได้ไหมคะ เพราะต้องการใบเสร็จ
มาเบิกค่ะ",2
1532,ส่งเอกสารยืนยันไปแล้วยังไม่เห็นโอนคืนค่าเทอมมาเลยครับ,2
1533,ชำระเกินไปแล้วต้องทำอย่างไรคะ,2
1534,ชำระเกินไปแล้วต้องทำอย่างไรคะ,2
1535,วันอาทิตย์โรงเรียนเปิดไหมครับ,2
1536,วันอาทิตย์โรงเรียนเปิดไหมครับ,2
1537,รับสมัคร อนุบาล 1 ต้องมีอายุเท่าไหร่คะ,2
1538,รับสมัคร อนุบาล 1 ต้องมีอายุเท่าไหร่คะ,2
1539,รับสมัคร อนุบาล 1 ต้องมีอายุเท่าไหร่คะ,2
1540,ขอสอบถามค่ะ แผนก ITP เรียนตึกไหนคะ,2
1541,ขอสอบถามค่ะ แผนก ITP เรียนตึกไหนคะ,2
1542,ขอสอบถามค่ะ แผนก ITP เรียนตึกไหนคะ,2
1543,ยังมีตรวจสุขภาพประจำปีของนักเรียนอยู่มั้ยคะ,2
1544,ยังมีตรวจสุขภาพประจำปีของนักเรียนอยู่มั้ยคะ,2
1545,ผลการเรียนของน้องอนุบาลดูได้ที่ไหนหรอค่ะ,2
1546,ผลการเรียนของน้องอนุบาลดูได้ที่ไหนหรอค่ะ,2
1547,ผลการเรียนของน้องอนุบาลดูได้ที่ไหนหรอค่ะ,2
1548,เกรดออกตอนไหนค่ะ เปิดเข้าไปไม่มีค่ะ,2
1549,เกรดออกตอนไหนค่ะ เปิดเข้าไปไม่มีค่ะ,2
1550,ชำระค่าเทอมของแอปโรงเรียนอยู่ไหนครับ,2
1551,ชำระค่าเทอมของแอปโรงเรียนอยู่ไหนครับ,2
1552,ชำระค่าเทอมของแอปโรงเรียนอยู่ไหนครับ,2
1553,ดูเกรดเฉลี่ยยังไงค่ะ,2
1554,ดูเกรดเฉลี่ยยังไงค่ะ,2
1555,ถ้าของหายที่โรงเรียนนักเรียนต้องไปแจ้งของหายได้จากไหนคะ,2
1556,ถ้าของหายที่โรงเรียนนักเรียนต้องไปแจ้งของหายได้จากไหนคะ,2
1557,อยากทราบว่า รองเท้าพละต้องเป็นสีขาวเท่านั้นมั้ยครับ,2
1558,อยากทราบว่า รองเท้าพละต้องเป็นสีขาวเท่านั้นมั้ยครับ,2
1559,วันอาทิตย์สหกรณ์โรงเรียนเปิดไหมครับ,2
1560,วันอาทิตย์สหกรณ์โรงเรียนเปิดไหมครับ,2
1561,จะสอบถามเรื่องส่งน้องเข้าเรียน เตรียมอนุบาลอ่ะคะ,2
1562,จะสอบถามเรื่องส่งน้องเข้าเรียน เตรียมอนุบาลอ่ะคะ,2
1563,ภาษาจีนเริ่มเรียนชั้นไหนค่ะ,2
1564,ภาษาจีนเริ่มเรียนชั้นไหนค่ะ,2
1565,หลักสูตรการบินรับสมัครนักเรียนชั้นไหนคะ,2
1566,หลักสูตรการบินรับสมัครนักเรียนชั้นไหนคะ,2
1567,หลักสูตรการบินรับสมัครนักเรียนชั้นไหนคะ,2
1568,EP ป.1ค่าเทอมเท่าไหรค่ะ,2
1569,EP ป.1ค่าเทอมเท่าไหรค่ะ,2
1570,ใช้บัตรกสิกร ผ่อน 3 เดือน อันนี้มีค่าธรรมเนียมในการใช้บัตรไหมคะ,2
1571,ใช้บัตรกสิกร ผ่อน 3 เดือน อันนี้มีค่าธรรมเนียมในการใช้บัตรไหมคะ,2
1572,ใช้บัตรกสิกร ผ่อน 3 เดือน อันนี้มีค่าธรรมเนียมในการใช้บัตรไหมคะ,2
1573,"ชำระค่าเทอมสามารถชำระโดยใช้บัตรเครดิต tmb ได้ไหมคะ
แล้วไปชำระที่ไหนคะ",2
1574,"ชำระค่าเทอมสามารถชำระโดยใช้บัตรเครดิต tmb ได้ไหมคะ
แล้วไปชำระที่ไหนคะ",2
1575,"ชำระค่าเทอมสามารถชำระโดยใช้บัตรเครดิต tmb ได้ไหมคะ
แล้วไปชำระที่ไหนคะ",2
1576,ถ้าไปจ่ายค่าเทอมต้องไปจ่ายตึกไหนค่ะ เปิดปิดถึงเวลากี่โมงค่ะ,2
1577,ถ้าไปจ่ายค่าเทอมต้องไปจ่ายตึกไหนค่ะ เปิดปิดถึงเวลากี่โมงค่ะ,2
1578,ถ้าไปจ่ายค่าเทอมต้องไปจ่ายตึกไหนค่ะ เปิดปิดถึงเวลากี่โมงค่ะ,2
1579,ถ้าไปจ่ายค่าเทอมต้องไปจ่ายตึกไหนค่ะ เปิดปิดถึงเวลากี่โมงค่ะ,2
1580,"สามารถเข้าไปติดต่อเพื่อชำระค่าเทอมล่วงหน้าที่ห้องการเงินได้เลยใช่
ไหมครับเปิดรับชำระได้เลยใช่นะครับ",2
1581,เข้าไปจ่ายค่าเทอมก่อนได้มั้ยคะ​ ไม่ถนัดกับการโอน,2
1582,เข้าไปจ่ายค่าเทอมก่อนได้มั้ยคะ​ ไม่ถนัดกับการโอน,2
1583,เข้าไปจ่ายค่าเทอมก่อนได้มั้ยคะ​ ไม่ถนัดกับการโอน,2
1584,ชำระผ่านโมบายแบงค์กิ้งไปแล้วจะได้รับใบเสร็จอย่างไรคะ,2
1585,ชำระผ่านโมบายแบงค์กิ้งไปแล้วจะได้รับใบเสร็จอย่างไรคะ,2
1586,ชำระผ่านโมบายแบงค์กิ้งไปแล้วจะได้รับใบเสร็จอย่างไรคะ,2
1587,ชำระผ่านโมบายแบงค์กิ้งไปแล้วจะได้รับใบเสร็จอย่างไรคะ,2
1588,จ่ายบัตรเครดิตมีค่าธรรมเนียมไหมคะ,2
1589,จ่ายบัตรเครดิตมีค่าธรรมเนียมไหมคะ,2
1590,จ่ายบัตรเครดิตมีค่าธรรมเนียมไหมคะ,2
1591,ถ้าชำระผ่าน mobile banking จะได้รับใบเสร็จยังไงคะ,2
1592,ถ้าชำระผ่าน mobile banking จะได้รับใบเสร็จยังไงคะ,2
1593,ถ้าชำระผ่าน mobile banking จะได้รับใบเสร็จยังไงคะ,2
1594,เตรียมอนุบาลรับสมัครกี่ขวบคะ,2
1595,เตรียมอนุบาลรับสมัครกี่ขวบคะ,2
1596,เครื่องแบบอนุบาลตอนนี้หาซื้อได้ที่ไหนเหรอคะ,2
1597,เครื่องแบบอนุบาลตอนนี้หาซื้อได้ที่ไหนเหรอคะ,2
1598,เครื่องแบบอนุบาลตอนนี้หาซื้อได้ที่ไหนเหรอคะ,2
1599,เครื่องแบบอนุบาลตอนนี้หาซื้อได้ที่ไหนเหรอคะ,2
1600,"สวัสดีค่ะ สมัครป.1 ไปแล้ว แต่ไม่สามารถโอนเงินค่าสมัครได้ค่ะ 
ต้องทำอย่างไรคะ",2
1601,"สวัสดีค่ะ สมัครป.1 ไปแล้ว แต่ไม่สามารถโอนเงินค่าสมัครได้ค่ะ 
ต้องทำอย่างไรคะ",2
1602,"สวัสดีค่ะ สมัครป.1 ไปแล้ว แต่ไม่สามารถโอนเงินค่าสมัครได้ค่ะ 
ต้องทำอย่างไรคะ",2
1603,สมัครป1 ep ค่ะ ค่าเทอมเท่าไหร่ค่ะ,2
1604,สมัครป1 ep ค่ะ ค่าเทอมเท่าไหร่ค่ะ,2
1605,สมัครป1 ep ค่ะ ค่าเทอมเท่าไหร่ค่ะ,2
1606,อ.1ค่าเทอมเท่ารัยคะ,2
