txt,label
"['กิจกรรม', 'ทัศนศึกษา', 'จัดกี่']",3
"['สนใจ', 'สมัคร', 'coding', 'robotic', 'ทำ']",4
"['ปี', 'กิจกรรม', 'พ่อ', 'ไหม']",3
"['กิจกรรม', 'chinese', 'day', 'กี่']",3
"['coding', 'ม', '1', 'สมัคร', 'ไหม']",4
"['coding', 'robotic', 'ม', '2', 'สมัคร', 'ไหม']",4
"['coding', 'robotic', 'ม', '3', 'สมัคร', 'ไหม']",4
"['สอบถาม', 'เกี่ยว', 'สมัคร', 'coding', 'robotic', 'เบอร์', 'ติดต่อ', 'สอบถาม', 'ครู', 'ไหม']",4
"['สอบถาม', 'coding', 'robotic', 'โทร', 'สอบถาม', 'กี่', 'โมง']",4
"['ลิ้ง', 'สมัคร', 'coding', 'robotic', 'มปลาย']",4
"['coding', 'robotic', 'สมัคร']",4
"['สมัคร', 'coding', 'robotic', 'ราคา', 'ไหร่']",4
"['ลิ้ง', 'สมัคร', 'coding']",4
"['coding', 'สมัคร', 'ไหม']",4
"['สอบุาม', 'ข้อมูล', 'coding', 'robotic', 'ช่องทาง', 'ไหร']",4
"['กิจกรรม', 'ติว', 'tgat', '1', 'tpat', '3', 'ใช้จ่าย', 'ไหม']",3
"['กิจกรรม', 'ทำบุญ', 'ตักบาตร', 'กี่', 'โมง']",3
"['กิจกรรม', 'ทำบุญ', 'ตักบาตร', 'ปี', 'ชูชาติ', 'อนุสรณ์', 'ชั้น', '1', 'ไหม']",3
"['กิจกรรม', 'ทำบุญ', 'ตักบาตร', 'รร', 'กี่', 'โมง']",3
"['ทราบ', 'รายละเอียด', 'โครงการ', 'พิเศษ']",1
"['ห้อง', 'ep', 'วิชา', 'สนใจ']",1
"['ทราบ', 'รายละเอียด', 'โครงการ', 'english', 'program']",1
['สหกรณ์'],2
"['สหกรณ์', 'เรียน', 'เรียน']",2
"['สหกรณ์', 'จำหน่าย', 'เครื่อง']",2
"['สนใจ', 'สมัคร', 'เรียน', 'ชั้น', 'ป', '4', 'ทำ']",4
"['สมัคร', 'เรียน', 'อ', '1']",4
"['เทอม', 'อ', '1', 'ไหร่']",4
"['ทราบ', 'เทอม', 'ป1']",4
"['อนุญาต', 'สอบถาม', 'เทอม', 'อนุบาล', '1', 'ไหร่']",4
"['เทอม', 'อ', '1', 'ไหร่']",4
"['จ่าย', 'เทอม', 'วิธี', 'สอน', 'ไหม']",4
"['จ่าย', 'เทอม']",4
"['ลิ้ง', 'จ่าย', 'เทอม']",4
"['จ่าย', 'เทอม']",4
"['ทราบ', 'วิธี', 'จ่าย', 'เทอม']",4
"['จ่าย', 'เทอม', 'ตึก']",4
"['ทราบ', 'เทอม', 'itp']",4
"['กิจกรรม', 'พ่อ', 'ไหม']",3
"['สนใจ', 'สมัคร', 'เรียน', 'ป4', 'ทำ']",4
"['สมัคร', 'อ1']",4
"['สมัคร', 'เรียน', 'ชั้น', 'ม', '1', 'ไหม']",4
"['สอบถาม', 'เกี่ยว', 'กิจกรรม', 'mrt', 'pine', 'line']",3
"['กิจกรรม', 'mrt', 'pink', 'กี่', 'โมง']",3
"['กิจกรรม', 'mrt', 'pink', 'เวลา', 'กี่', 'ชั่วโมง']",3
"['กิจกรรม', 'ทัศนศึกษา', 'ป1', 'ไหร่']",3
"['กิจกรรม', 'ทัศนศึกษา', 'จัดกี่']",3
"['ทัศนศึกษา', '78', 'ไหม']",4
"['กิจกรรม', 'แข่งขัน', 'กีฬ่', 'สี', 'กีฬา', 'ปี']",3
"['กิจกรรม', 'cpw', 'dam', 'creative', 'ไหร่']",3
"['กิจกรรม', 'cpw', 'dam', 'creative', 'จักกี่', 'เวลา', 'ทราบ']",3
"['dam', 'creative', 'กี่โมง']",4
"['รูป', 'ภาพ', 'กิจกรรม', 'วันพ่อแห่ง', 'ชาติ', 'แผนก', 'อนุบาล', 'ชม']",3
"['ทราบ', 'เมนู', 'อาหาร', 'กลาง', 'เรียน', 'อนุบาล']",4
"['น้อง', 'นีโม่', 'ทำ', 'รองเท้า', 'หาย', 'โรง', 'อาหาร', 'ไหม']",4
"['รายละเอียด', 'สอบ', 'สัมภาษณ์', 'เรียน', 'ระดับ', 'ชั้น', 'อนุบาล']",4
"['ติดต่อ', 'ครู', 'ประจำ', 'ชั้น', 'แผนก', 'อนุบาล']",0
"['ติดต่อ', 'รายละเอียด', 'รถ', 'โรง', 'เรียน']",0
"['รายละเอียด', 'รถ', 'ตู้', 'เรียน']",2
"['รถ', 'โรง', 'เรียน', 'ชปว', 'วิ่ง', 'ปทุมไหม']",2
"['รถ', 'ตู้', 'เย็น', 'เวลา', 'กี่', 'โมง']",2
"['ทำ', 'หาย', 'โภชนาการ', '2', 'ติดต่อ', 'หา', 'หาย']",3
"['ต้องการ', 'สมัคร', 'พิธีกร', 'cpw', 'weekend', 'ติดต่อ', 'สอบถาม', 'เหรอ']",3
"['วงโย', 'โรง', 'เรียน', 'ติดต่อ', 'เหรอ']",3
"['ต้องการ', 'สมาชิก', 'ชมรม', 'ดาราศาสตร์', 'ติดต่อ', 'เหรอ']",3
"['ราคา', 'รถ', 'ตู้', 'โรง', 'เรียน']",4
"['รถ', 'ตู้', 'โรง', 'เรียน', 'จ่าย', 'เดือน', 'รายเทอม']",4
"['ตอน', 'สมัคร', 'พนักงาน', 'โรง', 'เรียน', 'ไหม']",4
"['สมัคร', 'ครู', 'เหรอ']",4
"['รายละเอียด', 'ติดต่อ', 'สถานที่', 'สำหรับ', 'บุคคล']",4
"['สหกรณ์', 'เครื่องแบบ', 'ศึกษา', 'วิชา', 'ทหาร', 'ขาย', 'ไหม']",2
"['ประตู', 'ฝั่ง', 'วัดชลประทาน', 'ล่ะ']",3
"['โรงเรียน', 'กี่', 'โมง', 'เหรอ', 'ลืม', 'โรง', 'เรียน', 'ตอน', '2000', 'โรง', 'เรียน', 'ไหม']",4
"['รูายละเอียด', 'ทัศนศึกษา', 'เรียน', 'ชั้น', 'ป', '2', 'ไหม']",4
"['กิจกรรม', 'บาสต้าน', 'ยา', 'ปี', 'เหรอ']",3
"['โรง', 'เรียน', 'เรียน', 'หญิง', 'เรียน', 'ไหม']",4
"['เบอร์', 'ติดต่อ', 'ครู', 'ประจำ', 'ชั้น', 'ป', '512', 'น้อง', 'ทัศนศึกษา', 'ลืม', 'บ้าน', 'พ่อ']",4
"['ทุน', 'ศึกษา', 'สำหรับ', 'เรียน', 'ประเภท', 'ขาดแคลน', 'ไหม']",0
"['ท้อง', 'ฟ้า', 'จำลอง', 'โรง', 'เรียน', 'บุคคล', 'ชม', 'ไหม']",3
"['สมัคร', 'พนักงาน', 'สารสนเทศ', 'ประกาศ', 'เพจ', 'อ่ะ', 'สอบถาม', 'เรื่อง', 'เอกสาร', 'ไหม']",4
"['ค่าย', 'คอมพิวเตอร์', 'ทะเบียน', 'สมัคร', 'เหรอ']",3
"['รายละเอียด', 'สมัคร', 'ครู', 'ภาษา', 'อังกฤษ', 'ไหม']",4
"['สมัคร', 'ชมรม', 'ดาราศาสตร์', 'ถาม', 'ครู', 'คน', 'เหรอ']",4
"['กีฬา', 'สี', 'โรง', 'เรียน', 'เหรอ', 'ไหร่', 'รายละเอียด']",3
"['ครู', 'บัตร', 'เรียน', 'หาย', 'แจ้ง']",5
"['งาน', 'กีฬา', 'สี', 'ศิษย์', 'เก่า', 'ไหม', 'ครู']",3
"['คอร์ส', 'ว่าย', 'น้ำ', 'สอน', 'ตอน', 'เทอม', 'ไหม']",5
"['ตอน', 'สมัคร', 'ครู', 'ภาษา', 'ไหม']",4
"['ทำ', 'บัตร', 'เรียน', 'ติดต่อ', 'เหรอ']",4
"['เครื่องแสกนบัตร', 'เรียน', 'อาคาร', '100', 'ปี', 'ชั้น', '2']",5
"['โรงเรียนชลประทานวิทยา', 'เบิก', 'ประกัน', 'อุบัติเหตุ', 'ไหม']",4
"['รายละเอียด', 'งาน', 'กีฬา', 'สี', 'ไหร่']",3
"['สอบถาม', 'รายละเอียด', 'ชุด', 'กีฬา', 'สี', 'ปี']",5
"['เทอม', 'เรียน', 'summer', 'สำหรับ', 'เรียน', 'มัธยม', 'ไหม']",0
"['โรง', 'เรียน', 'สวัสดิการ', 'เกี่ยว', 'ทุน', 'ช่วยเหลือ', 'ศึกษา', 'ป่าว']",0
"['ดู', 'ตา', 'ราง', 'สอบ']",1
"['ดู', 'ตา', 'ราง', 'สอบ', 'ม', '4', 'สายวิทย์']",1
"['ติดต่อ', 'สอบถาม', 'เรื่อง', 'ซื้อ', 'อุปกรณ์', 'เรียน']",2
"['สหกรณ์', 'หมวก', 'รด', 'ขาย', 'ไหม']",2
"['เรียน', 'ชาย', 'ตัด', 'ผม']",4
"['ดู', 'เรียน']",1
"['เกรด', 'ไหร่', 'เหรอ']",1
"['โรง', 'เรียน', 'กิจกรรม', 'จิต', 'อาสา', 'ไหม']",3
"['อนุยาติ', 'สิบถาม', 'ตอน', 'รร', 'ลืม', 'สาย', 'ชาจ', 'โต๊ะ', 'อ่ะ']",3
"['ทร', 'ฃ', 'ง', 'ผม', 'เรียน', 'ชาย', 'ระเบียบ']",3
"['1', 'ห้อง', 'เรียน', 'มร', 'กี่', 'คน']",3
"['ลูก', 'รร', 'ไหม']",2
"['รอ', 'ลูก', 'จุด', 'รร']",2
"['สมัคร', 'ครู', 'ไหม']",4
"['ท้อง', 'ฟ้า', 'จำลอง', 'บริการ']",3
"['รร', 'ประตู', 'กี่', 'โมง']",3
"['ตอน', 'เช้า', 'รร', 'ประตู', 'กี่', 'โมง']",3
"['ขาย', 'อาหาร', 'รร', 'ทำ']",3
"['กิจกรรม', 'ตัก', 'บารต', 'ตอน', 'เช้า']",3
"['กิจกรรม', 'ตัก', 'บารต', 'ตอน', 'เช้า', 'กี่', 'โมง']",3
"['ท้อง', 'ฟ้า', 'จำลอง', 'ชม', 'ไหม']",3
"['สมัคร', 'ครู', 'แนะแนว', 'ไหม']",4
"['สมัคร', 'ครู']",4
"['เอกสาร', 'สมัคร', 'ครู']",4
"['รายละเอียด', 'สถานที่', 'สำหรับ', 'บุคคล']",3
"['ครู', 'ฝึก', 'สอน', 'ไหม']",4
"['สมัคร', 'ครู', 'ชาติ', 'ไหม']",4
"['กิจกรรม', 'ครูแดร์']",3
"['รายละเอียด', 'สมัคร', 'ครู']",4
"['กิจกรรม', 'ไหว้', 'ครู']",3
"['สมัคร', 'ครู', 'ปฐมวัย', 'ไหม']",4
"['สมัคร', 'ครู', 'ปฐมวัย', 'ไหม']",4
"['สมัคร', 'ครูวิทยาสาสตร์', 'ไหม']",4
"['สมัคร', 'ครูวิทยาสาสตร์', 'ไหม']",4
"['สมัคร', 'ครู', 'คณิตศาสตร์', 'ไหม']",4
"['สมัคร', 'ครู', 'คณิตศาสตร์', 'ไหม']",4
"['สมัคร', 'ครู', 'ภาษา', 'ไทย', 'ไหม']",4
"['สมัคร', 'ครู', 'ภาษา', 'ไทย', 'ไหม']",4
"['สมัคร', 'ครู', 'ภาษา', 'อังกฤษ', 'ไหม']",4
"['สมัคร', 'ครู', 'ภาษา', 'อังกฤษ', 'ไหม']",4
"['สมัคร', 'ครู', 'สังคมศึกษา', 'ไหม']",4
"['สมัคร', 'ครูรู', 'สังคมศึกษา', 'ไหม']",4
"['สมัคร', 'ครูฟิสิกส์', 'ไหม']",4
"['สมัคร', 'ครูฟิสิกส์', 'ไหม']",4
"['สมัคร', 'ครู', 'ชีวะ', 'ไหม']",4
"['สมัคร', 'ครูฟิสิกส์', 'ไหม']",4
"['ปพ', '1']",1
"['สมัคร', 'ศึกษา', 'วิชา', 'ทหารช่วง']",3
"['สมัคร', 'รด']",3
"['สมัคร', 'รด', 'ติดต่อ']",3
"['เรียน', 'รด', 'สมัคร', 'อคน']",3
"['เรียน', 'รด', 'เตรียม', 'ตัว']",3
"['เรียน', 'รด']",3
"['ชน', 'ไก่']",3
"['ปี', '1', 'ชน', 'ไก่', 'ไหม']",3
"['ปี', '2', 'ชน', 'ไก่', 'ไหม']",3
"['ปี', '3', 'ชน', 'ไก่', 'ไหม']",3
"['ปี', '3', 'ชน', 'ไก่', 'กี่']",3
"['คัดเลือก', 'ศึกษา', 'วิชา', 'ทหาร', 'เดือน']",3
"['ฝึกภาค', 'สนาม', 'รด', 'ปี', '3', 'ฝึก', 'กี่']",3
"['ฝึก', 'รด', 'เตรียม', 'ตัว', 'เตรียมใจ', 'พิเศษ']",3
"['รด', 'ตัด', 'ผม', 'คับ']",3
"['รด', 'ปี', '1', 'ปฐมนิเทศ', 'ตอน', 'สัปดาห์', 'ไหม']",3
"['รด', 'ตัด', 'รอง', 'หรอคับ']",3
"['สมัคร', 'รด', 'อายุ', '22', 'ปี', 'บริบูรณ์', 'ไหม']",3
"['bmi', 'รด', 'ชาย', 'ไหร่']",3
"['รด', 'ชาย', 'ลุก', 'นั่ง', '34', '2', 'นาที', 'ดัน', 'พื้น', '22', '2', 'นาที', 'วิ่ง', '800', 'เมตร', '3', 'นาที', '15', 'วินาที', 'ไหม']",3
"['หลักฐาน', 'สมัคร', 'นศท', 'ชั้น', 'ปี', '1']",3
"['สำเนา', 'สด', '9', 'กี่', 'ใบ', 'รดชาย', 'หยิง', 'เหมือน']",3
"['ทำ', 'บัตร', 'ประจำ', 'ตัว', 'รด', 'ไหร่', 'ผม', 'แม่', 'อ่ะ']",3
"['ทดสอบ', 'ร่างกาย', 'หญิง', 'ทำ', 'กี่', 'นาที']",3
"['เด็ก', 'หญิง', 'กาย', 'กาย', 'ป4', 'เชุด', 'ลูกเสือ']",3
"['ระเบียบ', 'ชุด', 'นร', 'ชุอ', 'ผชมัธยม', 'ep', '1']",3
"['check', 'list', 'สำหรับ', 'ใบ', 'สั่ง', 'ซื้อ', 'ชุด', 'เรียน', 'ไหม', 'ซื้อ', 'ระเบียบ', 'รร', 'น้อง', 'เรียน', 'ป1', 'ep', 'หา', 'ข้อมูล', 'รบกวน', 'แนะนำ', 'ขอบคุณ']",3
"['ชุด', 'พละม', '1', 'ปัก', 'ชื่อ', 'ไหม']",3
"['เรียน', 'ป2', 'หญิง', 'ตัด', 'ผม', 'ประมาท']",3
"['สอบถาม', 'เด็ก', 'ผญป', '1', 'ใส่', 'รองเท้า', 'พละ', 'ตีนตุ๊กแก', 'ผูก', 'เชือก']",3
"['ตัวอย่าง', 'ชุด', 'ชุด', 'เนตรนารี']",3
"['รบกวน', 'สอบถาม', 'ระเบียบ', 'ปัก', 'เสื้อ', 'ชั้น', 'อนุบาล', 'ลิงค์', 'อนุบาล', 'ขอบคุณ']",3
"['สอบถาม', 'เรียน', 'ป1', 'ซื้อ', 'ชุด', 'เรียน', 'เรียน']",3
"['ตัวอย่าง', 'ปัก', 'ชุด', 'นอน']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'อนุบาล']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'ป', '1']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'ป', '2']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'ป', '3']",3
"['ระเบียบ', 'ชุด', 'ลูกเสือ', 'นาตรนารี']",3
"['ตัวอย่าง', 'ชุด', 'พละ']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'ม', '1']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'ม', '2']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'ม', '3']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'ม', '4']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'ม', '5']",3
"['ตัวอย่าง', 'แต่ง', 'ชั้น', 'ม', '6']",3
"['ป4', 'ชุด', 'เนตรนารี', 'ปัก', 'โรง', 'เรียน', 'สี', 'ชื่อ', 'สี', 'ดำ']",3
"['ม', '1', 'ชุด', 'เนรนารี', 'ชื่อ', 'ไหม']",3
"['ถุง', 'เท้า', 'ขาว', 'พื้นเทา', 'ป2', 'ใส่', 'ไหม']",3
"['ป', 'เข็มขัด', 'ลูก', 'เสือ', 'เข็มขัด', 'เรียน', 'หรอ', 'ตอน', 'ซื้อ', 'ชุด', 'ลูกเสือ']",3
"['เสื้อ', 'มัธยม', '1', 'ปัก', 'ชื่อ', 'ระเบียบ']",3
"['แอพตัว', 'โรง', 'เรียน', 'ทะเบียน', 'ระบบ']",5
"['แอพ', 'รรความ', 'แก้']",5
"['ข้อมูล', 'ระบบ', 'ข้อมูล', 'เรียน']",5
"['ระบบ', 'andriod']",5
"['แอพระบบ', 'ติดตาม', 'ยานพาหนะ', 'log']",5
['ระบบ'],5
"['ทะเบียน', 'กรอก', 'ตัว', 'เลข', 'บัตร', 'ประชาชน']",5
"['ทะเบียน', 'ระบบ']",5
"['ชื่อ', 'นาม', 'สกุล', 'ปกครอง', 'แก้', 'บันทึก']",5
"['ข้อมูล', 'บุตร', 'หาน']",5
"['แทน', 'pss', 'ใด้', 'ไหม']",5
"['app', 'bug', 'โรง', 'เรีย', 'เด็กขาด']",5
"['app', 'เรียน', 'ชื่อ', 'นรก้อ', 'รบกวน']",5
"['โหลด', 'แอฟ', 'ระบบ', 'ios', 'ลบ', 'แอฟ', 'ติดตั้ง', 'โหลด']",5
"['cpw', 'school', 'application']",5
"['username', 'แอพ']",5
"['login', 'งาน', 'คับ']",5
"['ติดต่อ', 'ศูนย์', 'สารสนเทศ', 'ช่องทาง']",5
"['android', 'ดาวน์', 'โหล', 'ไหม']",5
"['วิธี', 'ดาวน์', 'โหลด', 'แอปพลิเคชั่น', 'cpw', 'school']",5
"['ข้อมูล', 'แอปพลิเคชั่น', 'ไหม']",5
"['ระบบ', 'ios']",5
"['กดok', 'อารัย']",5
"['ชื่อ', 'ลูก', '1', 'คน']",5
"['ระบบ', 'ios', 'งาน', 'เหรอ']",5
"['แอพ', 'ไหร่', 'แจ้ง', 'แอฟ', 'โรง', 'เรียน', 'น้อง']",5
"['log', 'app', 'register', 'เว็บ']",5
['ios'],5
['ทำ'],5
"['ดู', 'เมนู', 'รถ', 'ตู้', 'ดู', 'อ่ะ']",5
"['แอพ', 'ไหม']",5
"['ios', 'แอพไม']",5
"['ลอง', 'ดู']",5
"['ลาน', 'จอด', 'เดือน', 'กยไหม', 'ค๊ะ']",2
"['โหลด', 'ข้อมูล', 'ข้อมูล', 'อยู่แล้ว']",5
"['เลข', 'ประจำ', 'ตัว', 'เลข', 'บัตร', 'ประชาชน', 'เปล่า', 'password', 'ใส่', '12345678', 'ไหม', 'ลอง', 'ทำ', 'ดู']",5
"['ข้อมูล', 'เรียน', '1', 'คน', 'ชั้น', 'ประถมศึกษา']",5
"['แอพ', 'ข้อมูล', 'เรียน']",5
"['ข้อมูล', 'แอพ', 'เด็ก', 'เหมือน', 'เดิม', 'ไม๊']",5
"['แอพ', 'ข้อมูล', 'เรียน', 'ท่าน', 'ใส่', 'ระบบ', 'แม่', 'ใส่']",5
"['ระบบ', 'เดิม', 'เลิก', 'ps', 'อะคะ']",5
"['แอพ', 'เครับ', 'ข้อมูล', 'เรียน', 'ท่าน', 'ใส่', 'ระบบ', 'ใส่', 'อ่ะ']",5
"['โหลด', 'แร้ว', 'เหน', 'ทำ', 'ขั้นตอน', 'แจ้ง', 'อ่ะ', 'บันทึก', 'ข้อมูล', 'ปกครอง', 'ป่าว', 'ตรวจสอบ', 'น้า', 'ข้อมูล']",5
"['password', 'เลข', 'บัตร', 'ประจำ', 'ตัว', 'ประชาชน', 'เรียน', 'หรอ', 'อ่ะ']",5
"['tab', 'เมนู', 'ศึกษา', 'ทำ']",5
"['ชำระ', 'เทอม', 'ระบบ', 'ค้าง', 'ค้าง', 'ชำระ']",5
"['ชำระ', 'ธรรมเนียม', 'ระบบ', 'ค้าง', 'ค้าง', 'ชำระ', 'ทำ']",5
"['ช่องทาง', 'ติดต่อ', 'ไหม', 'คับ']",5
"['ดู', 'เรียน', 'ระบบ']",5
"['ดู', 'เรียน', 'ผ่']",5
"['ประกาศ', 'เรียน', 'ช่องทาง']",5
"['ดุเกรด', 'ระบบ', 'register', 'คับ']",5
"['ระบบ', 'register', 'หน่วย', 'กิต', 'วิชา', 'คำนวณ', 'เกรด', 'เฉลี่ย']",5
"['แอพ', 'cpw', 'application']",5
"['แอพ', 'cpw', 'application']",5
"['เว็บ', 'cpw']",5
"['เว็บ', 'cpw']",5
"['ระบบ', 'โรง', 'อาหาร']",5
"['ระบบ', 'โรง', 'อาหาร']",5
"['ระบบ', 'ชำระ', 'เงิน']",5
"['ระบบ', 'ชำระ', 'เงิน', 'คับ']",5
"['ระบบ', 'รถ', 'ตอน']",5
"['ระบบ', 'รถ']",5
"['ระบบ', 'รถ']",5
"['31', 'แอพ', 'cpw', 'application']",5
"['ระบบ', 'รถ', 'ปรับปรุง', 'หรอ', '1']",5
"['ระบบ', 'สมัคร', 'ว่าย', 'น้ำ', 'รบกวน', 'ตรวจสอบ']",5
"['ระบบ', 'เติม', 'เงิน', 'ออนไลน์']",5
"['ระบบ', 'เติม', 'เงิน', 'ออนไลน์']",5
"['ระบบ', 'เติม', 'เงิน', 'ออนไลน์']",5
"['สมัคร', 'เรียน', 'ว่าย', 'น้ำ', 'ลิงค์', 'cpw', 'register']",5
"['ลูก', 'แตะบัตร', 'ซื้อ', 'อาหาร', 'ตอน']",5
"['ตู้', 'เติม', 'เงิน', 'อัตโนมัติ', 'งาน', 'ครู']",5
"['ระบบ', 'โรง', 'อาหาร', 'งาน']",5
"['ระบบ', 'ชำระ', 'เงิน', 'งาน']",5
"['ระบบ', 'เติม', 'เงิน', 'ออนไลน์', 'งาน']",5
"['ระบบ', 'เติม', 'เงิน', 'ออนไลน์', 'งาน', 'โปรด', 'รีบ', 'แจ้ง']",5
"['ตอน', 'ชำระ', 'เรียน', 'ว่าย', 'น้ำ', '240723', '1145']",5
"['เรียน', 'ทักษะ', 'ว่าย', 'น้ำ', 'ชำระ']",5
"['เติม', 'เงิน', 'บัตร', 'ยอด']",5
"['น้อง', 'บัตร', 'นร', 'ศุกร์', 'แม่', 'ตรวจ', 'แอป', 'น้อง', 'เงิน', 'บัตร', 'วาน', 'น้อง', 'เอาบัตร', 'รรใช้', 'ซื้อ', 'ยอด', 'เงิน', 'บัตร', 'เก่า', 'ดู', 'แอปเหมือน', 'ตัด', 'เงิน', 'ใช้จ่าย', 'เติม', 'เงิน', 'ยอด', 'บัตร', 'แน่']",5
"['บัตร', 'เงิน', 'บัตร', 'เก่า', 'โอน', 'แม่เติม', 'บัตร', 'เก่า']",5
"['อายัด', 'บัตร']",5
"['ลูก', 'ทำบัตร', 'เติม', 'เงิน', 'หาย', 'ทำ']",5
"['ทะเบียน', 'เรียน', 'ทักษะ', 'ว่าย', 'น้ำ', 'สาม', 'รถ', 'เลือก', 'สัปดาห์']",5
"['ติดตาม', 'รถ', 'ดู']",5
"['ข่าวสาร', 'ประสัมพันธ์', 'ดู', 'แอพ', 'ไหม']",5
"['ภาพ', 'กิจกรรม', 'ดู', 'แอพ', 'ไหม']",5
"['เติม', 'เงิน', 'บัตร', 'เรียน', 'สาม', 'รถ', 'ทำ', 'แอพ', 'ไหม']",5
"['ชำระ', 'เงิน', 'ธรรมเนียม', 'แอพ', 'ไหม']",5
"['แอพ', 'ไหม', 'แอพ', 'ไหม']",5
"['เรียน', 'สาม', 'รถ', 'ดู', 'แอพ', 'ไหม']",5
"['cpw', 'school', 'application']",5
"['บัตร', 'ประจำ', 'ตัว', 'เรียน', 'หาย', 'ทำ', 'ยังำ']",5
"['cpw', 'school', 'application', 'ระบบ', 'ios']",5
"['ระบบ', 'ปฏิบัติการ', 'android']",5
"['ระบบ', 'ปฏิบัติการ', 'android']",5
"['ระบบ', 'ios']",5
"['รถ', 'ตู้', 'เบอร์', '30', 'นิ่ง']",5
"['cpw', 'school', 'application', 'กด', 'ok']",5
"['มัธยม', 'บัตร', 'เวลา', 'เครื่อง', 'หรอคะ']",5
"['บัตร', 'เวลา', 'เครื่อง', 'ตอน', 'เทอม', 'ไหม']",5
"['login', 'งาน', 'ทำ']",5
"['โทรหา', 'รร', 'ติด']",0
"['งาน', 'งง', 'password', 'พิมพ์', 'กี่', 'รอบ']",5
"['ทราบ', 'สอบ', 'onet']",0
"['ประกาศ', 'สอบ', 'ดู', 'แอป', 'โรง', 'เรียน', 'ดี']",0
"['สอบถาม', 'ใบ', 'สอบ', 'ทุน', 'ทำ', 'งาน', '31', 'มีนาคม', 'ดำเนิน']",0
"['นัด', 'สอบ', 'เลื่อน', 'หรอ']",0
"['เรียน', 'จบ', 'ม3', 'ปพ', '1', '3', 'เมษายน']",1
"['ประกาศ', 'ห้อง', 'ไหร่']",5
"['ม', '6', 'ใบ', 'ประกาศ', 'หนังสือ', 'รุ่น', 'ไหร่']",0
"['ประกาศ', 'ห้อง', 'ไหร่', 'หรอ']",5
"['ประถม', '5', 'ประถม', '6', 'เรียน', 'ไหม', 'พรุ่ง', '31', 'มีนาคม', '2563']",0
"['ฟัง', 'สอบ', '31', 'ธันวา']",0
"['เรียน', 'ชั้น', 'ประถม', '6', 'เรียน']",0
"['โรง', 'เรียน', 'ประกาศ', 'เรียนนร', 'แอพ', 'cpw', 'school', 'ไหม']",5
['ป4'],0
"['เรียน', 'ปี', 'ศึกษา', '2562', 'internet', 'รร']",0
"['ทราบ', 'เทอมน้อง', 'ห้อง']",5
"['ทราบ', 'เด็ก', 'เรียน', 'ห้อง', 'ทับ']",5
"['เรียน', 'ออนไลน์', 'โหลด', 'แป๊ป', 'เด้ง', '2']",5
"['line', 'ห้อง', 'เรียน', 'ทำ']",5
"['line', 'ห้อง', 'เรียน']",5
"['ป', '55', 'line', 'ห้อง', 'เรียน']",5
"['line', 'ห้อง', 'เรียน']",5
"['line', 'ห้อง', 'เรียน', 'ป51']",5
"['สแกน', 'line', 'ห้อง', 'เรียน', 'ป48']",5
"['ไลท์', '51']",5
"['สแกน', 'line', 'ห้อง', 'เรียน']",5
"['line', 'ห้อง', 'เรียน']",5
"['ไลน์', 'สำหรับ', 'ปกครอง', 'สำหรับ', 'เรียน']",5
"['line', 'ห้อง', 'เรียน']",5
"['ผปคลืม', 'รหัส', 'แอพ', 'ชปว', 'ทำ']",5
"['ไลน์', 'line', 'ห้อง', 'เรียน', 'ป65', 'ทำ']",5
"['ป63', 'แสกน', 'line', 'ห้อง', 'เรียน']",5
"['ป66', 'line', 'ห้อง', 'เรียน']",5
"['ป55', 'สแกน', 'line', 'ห้อง', 'เรียน']",5
"['line', 'ห้อง', 'เรียน', 'ห้อง', 'ป', '54']",5
"['scan', 'line', 'ห้อง', 'เรียน', 'ผิดพลาด', 'ป', '49']",5
"['ป54', 'กรุ๊ป', 'line', 'ห้อง', 'เรียน']",5
"['scan', 'line', 'ห้อง', 'เรียน', 'ป49']",5
"['แสกน', 'line', 'ห้อง', 'เรียน']",5
"['line', 'ห้อง', 'เรียน']",5
"['ปกครอง', 'line', 'ห้อง', 'เรียน', 'ไหม']",5
"['รหัส', 'รหัส', 'ประจำ', 'ตัว', 'เด็ก', 'เปล่า']",5
"['ใส่', 'เบอร์', 'รหัส']",5
"['โหลด', 'ใส่', 'เบอร์', 'โทร', 'แม่', 'รหัส', 'ใส่', 'ก้อ', 'เด็ก', 'อนุบาล', '1', 'ฐาน', 'ข้อมูล']",5
"['เบอร์โท', 'รหัส', 'ใส่', 'งัย']",5
"['ข้อมูล', 'สาระ']",5
"['โหลด', 'แอฟเรียบร้อย', 'ชื่อ', 'น้อง', 'ไหม']",5
"['ตรวจสอบ', 'งัย', 'น้อง', 'เรียน', 'ป่าว', 'เด็ก', 'ชื่อ', 'รอ', 'เมษายน']",0
